"IB8A";"QW1A";"LU13TRUU";"LU35TRUU";"LU57TRUU";"LU71TRUU";"LU10TRUU";"LU3ATRUU";"LU2ATRUU";"LU1ATRUU";"LUBATRUU";"LUATTRUU";"LUACTRUU"
214.76;230.3215;255.76;319.4;350.08;413.41;524.93;339.58;382.56;405.32;471.41;2148.11;2707.96
215;230.9199;255.87;319.91;350.84;414.6;529.07;340.36;383.68;406.88;473.31;2153.72;2718.18
215.11;229.6667;255.87;319.82;350.53;414.03;525.1;339.9;382.8;405.67;472.22;2149.14;2710.99
215.64;229.8071;255.73;319.2;349.59;412.15;520.02;338.76;381.38;403.81;470.25;2141.26;2699.04
215.23;229.1796;255.76;319.24;349.64;412.07;520.14;338.75;381.47;403.96;470.37;2141.18;2700.2
215.76;230.4628;255.65;319.03;349.61;412.1;521.7;338.7;381.63;404.41;471.02;2140.72;2703.43
216.25;231.4833;255.32;318.13;348.62;410.89;521.26;337.89;380.76;403.56;470.34;2135.62;2698.38
215.81;230.6213;255.15;317.22;347.1;408.56;520.49;336.73;379.99;402.57;468.94;2131.6;2691.42
216.19;230.9498;255.19;317.23;346.82;407.93;518.7;336.31;379.82;402.34;468.79;2129.33;2689.84
216.8;232.1636;255.35;317.75;347.61;409.48;523.4;337.27;381.11;404.1;470.71;2135.94;2701.16
216.69;232.1848;255.37;317.63;347.4;409.22;521.56;337.01;380.68;403.6;470.28;2133.19;2698.06
216.79;232.5627;255.47;317.89;347.85;409.97;524;337.49;381.34;404.54;471.35;2136.35;2704.07
216.72;232.0297;255.5;317.86;347.8;409.96;523.8;337.45;381.35;404.54;471.35;2135.81;2704.33
216.82;232.3386;255.5;317.95;347.9;410.12;525.11;337.6;381.62;404.95;471.78;2137.4;2706.94
217.49;233.0199;255.44;317.8;347.61;409.72;523.62;337.26;381.26;404.49;471.47;2134.56;2704.4
217.4;232.7933;255.57;318.39;348.56;411.33;527.58;338.27;382.41;406.01;473;2141.09;2714.06
217.53;233.207;255.78;319;349.41;412.51;528.36;338.96;383.01;406.73;473.9;2144.43;2719.21
217.39;232.6708;255.87;319.43;350.22;413.93;531.2;339.77;383.77;407.89;475.2;2149.16;2726.78
217.51;232.8866;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
216.9;231.2067;255.8;319.27;350.05;413.59;531.82;339.58;383.87;407.93;475.55;2148.27;2727.96
216.93;230.9546;255.77;319.2;349.92;413.35;532.66;339.44;384.08;408.16;476.04;2148.37;2730.16
216.93;230.8122;256.05;320.14;351.38;415.58;539.09;341;385.9;410.43;478.69;2159.11;2745.21
216.53;230.2738;255.86;319.53;350.55;414.24;535.81;340.13;384.72;408.95;477.28;2153.03;2735.61
216.56;230.5301;256.02;320.04;351.07;415.17;538.83;340.78;385.62;410.14;478.64;2158.37;2743.33
216.59;230.7099;256.03;320.07;351.12;415.14;538.23;340.79;385.54;409.94;478.33;2158.16;2742.05
216.71;231.1521;256.07;320.15;351.31;415.6;539.06;341.06;385.73;410.18;478.52;2159.58;2743.85
216.87;231.1237;256.12;320.28;351.53;415.84;539.11;341.17;385.82;410.32;478.96;2159.97;2745.01
216.63;230.5719;256.07;320.08;351.08;415.12;537.98;340.72;385.49;409.91;478.65;2157.98;2742.45
216.82;230.5954;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
216.9;230.999;256.31;320.77;351.96;416.4;542.13;341.66;386.76;411.5;480.56;2165.11;2752.73
216.54;230.4643;256.15;320.12;351.01;414.62;537.47;340.56;385.38;409.71;478.61;2157.85;2741.37
216.31;229.8804;255.98;319.42;349.97;412.99;533.36;339.53;384.14;408.08;476.57;2150.75;2730.81
215.85;229.0714;256.13;319.69;350.24;413.12;532.54;339.66;384.2;408.07;476.53;2151.07;2730.89
216.35;229.775;256.39;320.52;351.43;414.87;537.07;340.85;385.65;409.9;478.6;2159.39;2742.8
216.08;229.592;256.2;319.84;350.37;413.27;532.15;339.7;384.25;408.18;476.81;2151.01;2731.74
215.54;228.4683;256.11;319.38;349.65;412.02;528.34;338.85;383.23;406.82;475.59;2145.03;2723.61
215.31;227.5142;256.21;319.72;350.01;412.52;529.84;339.21;383.8;407.53;476.31;2147.69;2727.92
215.44;227.728;256.27;319.97;350.43;413.23;532.27;339.68;384.45;408.33;477.33;2150.89;2733.45
215.55;227.3892;256.31;320.07;350.6;413.4;531.18;339.73;384.3;408.14;477.17;2150.51;2731.99
215.57;227.6992;256.35;320.35;351.04;414.1;532.84;340.2;384.75;408.71;477.73;2154.02;2735.18
215.33;226.8993;256.32;320.16;350.7;413.5;531.11;339.78;384.26;408.17;477.15;2151.47;2731.46
215.82;227.8305;256.37;320.3;350.87;413.84;531.53;339.97;384.47;408.3;477.52;2152.1;2732.55
215.94;227.477;256.35;320.22;350.71;413.41;529.62;339.62;384.07;407.75;477.15;2149.48;2729.23
216.43;226.7982;256.65;321.1;351.99;415.36;534.41;340.95;385.62;409.84;479.39;2158.98;2742.51
216.46;227.073;256.63;321.22;352.24;415.87;536.43;341.27;386.19;410.66;480.08;2161.53;2747.55
216.87;228.1502;256.7;321.53;352.81;416.91;540.11;342.03;387.14;411.86;481.22;2166.87;2754.85
216.9;228.7505;256.58;321.04;352.01;415.62;536.56;341.17;386.05;410.39;479.81;2160.46;2745.49
216.76;227.838;256.51;320.89;351.84;415.37;536.07;340.98;385.81;410.15;479.61;2158.85;2743.99
216.71;228.0514;256.51;320.69;351.59;415.01;535.06;340.67;385.56;409.88;479.48;2156.36;2742.58
216.6;227.7734;256.37;320.22;350.97;414.26;533.31;340.05;384.96;409.18;478.8;2151.59;2738.26
216.6;227.4656;256.26;319.79;350.36;413.38;531.2;339.41;384.39;408.43;477.87;2147.39;2733.74
216.84;228.4342;256.49;320.49;351.28;414.72;534.09;340.34;385.41;409.75;479.31;2153.93;2742.51
217.26;228.4481;256.58;320.84;351.74;415.36;535.44;340.79;385.88;410.33;479.94;2157.12;2746.32
217.49;228.4572;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
217.37;227.9266;256.61;320.84;351.7;415.25;535.32;340.72;385.91;410.3;480.12;2157.16;2746.47
217.78;228.3606;256.65;320.96;351.86;415.55;536.14;340.83;386.24;410.82;480.95;2157.9;2750.3
218.17;228.8243;256.79;321.4;352.55;416.53;537.71;341.41;386.9;411.63;482.07;2161.14;2756.19
218.51;229.8199;257;322.15;353.69;418.27;542.67;342.61;388.44;413.65;484.32;2169.82;2769.52
218.38;230.1327;256.79;321.53;352.83;417.03;540.54;341.76;387.59;412.66;483.35;2164.04;2763.31
218.26;230.3628;256.77;321.49;352.84;417.21;541.83;341.84;387.93;413.09;483.94;2164.65;2766.55
217.3;229.4831;256.4;320.27;351.11;414.7;534.53;339.96;385.8;410.51;481.21;2151.05;2750.04
217.14;229.388;256.26;319.88;350.58;414.01;533.56;339.49;385.35;409.86;480.68;2148.03;2746.4
216.65;229.0824;256.34;320.03;350.7;414.03;533.86;339.58;385.5;410.01;480.97;2148.94;2747.46
216.78;228.9131;256.4;320.2;350.9;414.28;533.38;339.67;385.55;410.09;481.15;2148.72;2748.12
217.23;228.792;256.29;319.89;350.5;413.75;531.92;339.34;385.06;409.3;480.22;2146.46;2742.5
216.6;227.7313;256.15;319.41;349.76;412.61;528.35;338.64;384.06;407.81;478.2;2141.91;2732.07
216.3;227.3206;256.06;318.96;348.84;411.07;524.36;337.81;382.95;406.26;475.86;2137.26;2720.65
215.53;226.3438;256.12;319.21;349.13;411.55;525.18;338.09;383.26;406.67;476.39;2139.12;2723.37
215.67;226.5635;256.09;318.99;348.63;410.75;523.7;337.62;382.9;406.14;475.77;2136.8;2719.72
215.92;226.826;256.07;319.01;348.74;410.96;524.61;337.84;383.08;406.28;475.57;2138.57;2719.94
216.33;227.66;256.38;320.19;350.65;413.7;530.43;339.59;384.95;408.72;478.53;2149.4;2736.46
216.1;226.8977;256.38;320.12;350.6;413.55;529.01;339.36;384.64;408.4;478.59;2147.05;2735
216.08;226.8739;256.44;320.28;350.88;414.13;530.63;339.73;385.03;408.89;479.24;2149.57;2738.35
216.14;226.8674;256.58;320.65;351.39;414.92;532.77;340.23;385.75;409.85;480.36;2153.07;2744.65
215.89;227.1012;256.71;321.05;351.99;415.93;535.72;340.94;386.58;410.86;481.5;2157.85;2751.39
216.29;227.8989;256.8;321.43;352.61;416.97;538.38;341.64;387.3;411.8;482.38;2162.3;2757.24
216.16;227.8665;256.81;321.31;352.25;416.3;537.3;341.28;386.99;411.39;482.03;2160.72;2754.36
216.26;228.2927;256.83;321.45;352.52;416.69;539.27;341.59;387.39;411.92;482.86;2163.14;2758.1
216.13;228.4292;256.89;321.67;352.92;417.41;541.06;342.01;387.91;412.63;483.63;2165.8;2762.49
216.47;228.9171;256.74;321.21;352.22;416.32;538.83;341.27;387.11;411.7;482.9;2161.2;2757.09
217.05;229.2855;256.83;321.54;352.71;417.13;540.64;341.77;387.71;412.39;483.82;2164.27;2762.13
217.16;229.2171;256.81;321.33;352.38;416.56;538.12;341.36;387.09;411.6;482.93;2160.94;2757.17
217.18;228.9707;256.92;321.74;352.91;417.25;538.82;341.82;387.45;412.05;483.33;2163.66;2760.12
217.8;229.2891;257.07;322.34;353.81;418.57;541.73;342.67;388.49;413.42;484.74;2169.38;2769.05
217.98;229.9273;257.05;322.38;353.9;418.68;541.19;342.7;388.38;413.28;484.58;2168.92;2768.06
217.99;229.8881;257.06;322.48;353.97;418.57;540.64;342.61;388.41;413.29;484.7;2168.5;2768.37
217.87;229.991;257.09;322.58;354.17;418.94;541.66;342.87;388.59;413.59;485.05;2170.07;2770.51
218.27;230.4523;256.9;322.05;353.56;418.09;540.78;342.31;388.07;412.99;484.38;2166.45;2766.67
218.43;230.2204;256.98;322.24;353.76;418.35;541.97;342.51;388.48;413.56;485.09;2168.34;2770.63
218.55;230.165;257.19;323;354.87;420.07;546.25;343.68;389.84;415.33;486.98;2176.29;2782.21
218.51;230.1374;257.2;323.05;354.88;420.08;546.39;343.71;389.94;415.37;487.06;2176.58;2782.45
218.71;230.2769;257.39;323.81;355.95;421.66;549.75;344.76;390.97;416.86;488.71;2183.88;2791.97
218.76;230.5495;257.64;324.49;356.82;422.91;553.01;345.69;392.05;418.17;490.24;2190.61;2800.83
218.32;230.431;257.61;324.3;356.48;422.37;551.62;345.33;391.64;417.61;489.78;2188.08;2797.49
218.05;230.2811;257.48;323.81;355.79;421.3;549.15;344.65;390.79;416.49;488.46;2183.74;2789.98
218.07;230.0437;257.56;323.97;355.94;421.48;549.45;344.75;391.01;416.78;488.93;2184.5;2792.21
217.32;230.5581;257.41;323.6;355.47;420.84;547.48;344.21;390.38;416.02;488.24;2180.31;2787.31
217.19;229.8159;257.25;323.08;354.63;419.45;543.8;343.23;389.37;414.71;486.9;2173.98;2779.1
217.61;229.6512;257.3;323.28;354.94;419.98;544.85;343.52;389.74;415.26;487.54;2175.81;2783.13
218.21;230.3864;257.4;323.55;355.31;420.59;545.57;343.87;390.08;415.73;488.06;2177.44;2786.32
218.16;230.2172;257.4;323.64;355.61;421.07;546.83;344.12;390.39;416.2;488.78;2178.69;2789.61
#N/A;230.2487;257.34;323.32;355.05;420.16;542.95;343.42;389.51;415.02;487.62;2173.41;2782.23
218.18;230.1343;257.45;323.71;355.65;421.01;545.43;344;390.23;415.94;488.78;2177.47;2788.62
218.25;230.2945;257.32;323.39;355.35;420.66;546.76;343.85;390.18;415.99;488.85;2176.94;2788.68
217.95;230.0565;257.24;323.01;354.75;419.68;543.37;343.17;389.33;414.91;487.48;2171.65;2781.41
217.69;230.1118;257.22;323.04;354.92;419.93;544.18;343.32;389.49;415.21;487.71;2172.29;2783.07
217.88;229.8429;257.21;322.92;354.74;419.57;542.57;343.05;389.12;414.75;487.25;2169.95;2780.07
217.95;229.4282;257.11;322.61;354.26;418.89;541.2;342.55;388.68;414.23;486.83;2166.54;2777.23
218.13;229.8263;257.13;322.64;354.21;418.75;541.5;342.47;388.78;414.47;487.23;2166.27;2779.15
218;229.2738;257.19;322.77;354.38;418.92;542.2;342.59;389.02;414.79;487.83;2167.45;2781.68
218.29;229.8122;257.47;323.63;355.63;420.8;546.04;343.77;390.36;416.55;489.93;2174.9;2793.6
218.07;229.4074;257.49;323.68;355.71;420.95;545.81;343.77;390.46;416.66;490.26;2174.33;2794.76
218.01;229.6583;257.5;323.77;355.87;421.32;547.04;343.99;390.69;417.04;490.76;2175.83;2797.35
218.28;230.3618;257.8;324.87;357.53;424.06;554.57;345.81;392.83;419.92;493.75;2188.52;2815.98
218.29;230.7463;257.69;324.56;357.12;423.33;553.36;345.44;392.29;419.17;492.75;2186.7;2810.78
218.13;230.7093;257.65;324.46;356.94;422.98;553.5;345.27;392.17;419.08;492.84;2186.04;2810.45
217.97;230.3767;257.69;324.48;356.94;422.97;553.21;345.24;392.14;419.11;492.91;2185.46;2810.78
217.92;230.5042;257.56;324.1;356.45;422.26;551.05;344.71;391.55;418.25;492.08;2181.51;2805.42
217.92;230.4155;257.63;324.41;356.88;422.84;551.84;345.09;391.8;418.6;492.54;2183.9;2807.7
218.31;230.9053;257.68;324.55;357.1;423.27;552.91;345.36;392.06;418.98;492.97;2185.58;2810.17
218.63;231.4655;257.68;324.54;357.11;423.31;553.24;345.39;392.13;419.1;493.06;2185.92;2810.96
219.13;231.5467;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
219.04;231.4685;257.81;324.96;357.66;424.19;555.91;345.98;392.98;420.22;494.25;2190.26;2818.11
219.07;231.4977;257.84;325.09;357.93;424.59;557.86;346.32;393.34;420.83;494.71;2192.91;2821.68
218.87;231.1331;257.76;324.89;357.63;424.06;556.98;346;393.06;420.47;494.33;2191.08;2819.35
219.2;231.2725;257.84;325.38;358.3;425.37;561.8;346.84;394.24;422.15;496.2;2197.85;2830.37
219.03;231.0608;257.79;325.22;358.15;425.08;559.94;346.54;393.81;421.56;495.84;2194.97;2826.72
219.35;231.6673;257.86;325.53;358.64;426;562.6;347.09;394.47;422.47;497.1;2198.89;2832.97
219.31;231.4095;257.77;325.21;358.31;425.38;560.59;346.67;393.86;421.67;496.35;2195.32;2827.79
219.23;232.0448;257.74;325.08;358.11;425.05;559.21;346.42;393.58;421.27;495.79;2193.46;2824.96
219.14;232.2539;257.68;324.97;357.97;424.83;559.41;346.29;393.52;421.25;495.84;2192.96;2824.92
219.23;232.9503;257.64;324.85;357.75;424.49;558.5;346.05;393.3;420.94;495.6;2191.43;2823.17
219.13;233.0449;257.62;324.87;357.8;424.63;559.27;346.11;393.47;421.19;496.01;2191.99;2825.24
219.52;233.6036;257.75;325.42;358.68;426.39;566.05;347.24;395.07;423.44;498.63;2200.84;2840.51
218.77;232.8453;257.66;325.03;358.09;425.53;565.47;346.78;394.64;423.01;497.98;2198.49;2837.29
219;232.7134;257.8;325.23;358.2;425.76;565.7;346.95;394.9;423.27;498.17;2199.82;2838.86
219.08;232.9289;257.65;324.82;357.76;425.16;565.32;346.56;394.54;422.85;497.7;2196.98;2836.21
219.28;233.4302;257.74;325.15;358.21;426.05;569.2;347.24;395.49;424.19;498.69;2202.31;2844.16
219.26;233.611;257.74;325.09;358.05;425.86;569.9;347.2;395.58;424.37;498.58;2202.64;2844.82
219.35;233.7529;257.8;325.2;358.09;425.92;569.83;347.25;395.69;424.51;498.62;2203.19;2845.14
219.38;233.524;257.83;325.29;358.26;426.17;570.84;347.41;395.92;424.89;499.09;2204.29;2847.58
219.45;233.6006;257.87;325.35;358.37;426.49;572.59;347.62;396.27;425.44;499.83;2205.91;2851.37
218.44;232.089;257.78;324.82;357.6;425.13;568.78;346.74;395.25;424.09;498.43;2199.32;2842.71
218.36;232.0098;257.87;324.96;357.68;424.86;566.47;346.59;394.99;423.63;497.92;2197.58;2839.88
217.56;230.479;257.79;324.64;357.12;423.88;563.69;345.96;394.29;422.7;496.93;2192.88;2834.3
217.45;230.2138;257.73;324.33;356.64;423.01;562.06;345.45;393.8;422.07;496.29;2189.36;2830.31
217.51;230.1617;257.6;323.86;355.95;421.9;560.25;344.77;393.15;421.21;495.39;2184.99;2824.66
217.84;230.2972;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
218.1;230.3102;257.64;323.98;356.23;422.38;561.41;345.03;393.46;421.69;496.01;2186.37;2828.16
217.23;228.684;257.67;323.85;355.91;421.75;557.88;344.54;392.86;420.84;495;2182.17;2822.74
217.42;228.3989;257.68;323.76;355.7;421.35;555.69;344.2;392.44;420.34;494.42;2179.33;2819.41
217.74;229.0089;257.83;324.15;356.21;422.11;557.15;344.67;393.03;421.11;495.41;2182.35;2824.7
217.53;228.6093;257.91;324.34;356.39;422.36;557.39;344.83;393.27;421.42;495.64;2183.34;2826.52
218.14;229.487;258.06;324.84;357.1;423.48;560.26;345.55;394.16;422.61;497.05;2188.01;2834.32
218.05;229.0543;258;324.71;356.96;423.21;558.36;345.27;393.77;422.09;496.53;2185.34;2831.11
218.03;229.1884;258.07;325.03;357.37;423.75;559.7;345.6;394.3;422.81;497.44;2187.93;2836.04
218.32;229.6723;258.11;325.18;357.59;424.16;561.41;345.85;394.77;423.45;498.31;2189.84;2840.58
218.61;230.0996;258.18;325.52;358.21;425.2;565.22;346.52;395.79;424.84;499.88;2194.92;2849.6
218.82;230.4182;258.18;325.53;358.17;425.15;565.82;346.52;395.85;425;500.15;2195.12;2850.62
218.86;230.5847;258.2;325.56;358.2;425.23;566.84;346.6;396.06;425.26;500.62;2195.94;2852.56
219.29;231.1426;258.29;325.84;358.66;426.08;569.76;347.15;396.76;426.29;501.83;2199.96;2859.37
219.39;231.3194;258.24;325.68;358.47;425.8;567.57;346.85;396.29;425.66;501.21;2197;2855.5
218.8;230.3218;258.11;325.04;357.45;424.14;561.5;345.66;394.76;423.63;499.01;2188.17;2842.34
218.94;230.4527;258.34;325.79;358.35;425.34;563.54;346.43;395.73;424.81;500.51;2193.36;2850.29
219.29;230.7423;258.32;325.63;358.12;424.95;561.14;346.08;395.17;424.1;499.92;2190.07;2846
219.21;230.4616;258.36;325.79;358.42;425.45;563.95;346.47;395.87;425.01;500.83;2193.2;2851.66
219.21;230.7567;258.4;325.81;358.45;425.49;563.54;346.48;395.83;424.94;500.78;2193.01;2851.01
219.81;231.6398;258.46;326.17;359.07;426.56;567.55;347.19;396.81;426.29;502.32;2198.34;2859.74
219.96;231.783;258.39;325.97;358.84;426.31;567.93;347.08;396.77;426.22;502.02;2197.82;2858.63
220.18;232.1394;258.49;326.32;359.28;427.02;570.58;347.65;397.51;427.13;502.79;2202.33;2863.75
220;231.849;258.41;325.99;358.77;426.17;567.04;347.06;396.61;425.89;501.28;2197.63;2855.19
220.06;232.0538;258.46;326.14;358.98;426.54;567.46;347.29;396.81;426.03;501.45;2199.13;2856.03
219.84;231.8646;258.43;325.94;358.68;426.02;564.67;346.94;396.19;424.98;500.23;2196.16;2848.69
220.22;232.38;258.55;326.31;359.23;426.85;567.31;347.68;396.84;425.64;500.48;2201.81;2851.71
220.28;232.4312;258.55;326.4;359.35;427.07;568.85;347.94;397.08;426.01;500.55;2204.99;2853.28
220.41;232.6774;258.73;326.8;359.71;427.51;568.5;348.32;397.28;425.98;500.35;2207.97;2852.59
220.27;232.5038;258.66;326.55;359.47;427.24;567.99;348.05;397.03;425.77;500.41;2205.21;2851.94
220.02;232.0924;258.51;326.06;358.9;426.3;565.51;347.36;396.25;424.86;499.53;2199.85;2846.09
219.97;231.9714;258.63;326.48;359.52;427.29;568.51;347.98;397.2;426.11;501.01;2204.52;2854.64
220.07;232.0903;258.73;326.7;359.79;427.85;570.48;348.38;397.8;426.85;501.64;2207.77;2859.12
220.16;232.4511;258.73;326.69;359.77;427.8;570.6;348.39;397.81;426.81;501.52;2208.21;2858.54
220.27;232.5138;258.83;326.91;359.96;428.07;571.76;348.64;398.15;427.24;502.07;2210.44;2861.44
220.28;232.123;258.74;326.61;359.59;427.45;569.77;348.2;397.55;426.47;501.3;2206.67;2856.57
220.43;232.3142;258.83;327.03;360.15;428.38;573.01;348.84;398.47;427.62;502.6;2211.74;2864.27
220.39;232.2007;258.75;326.78;359.86;428.01;571.63;348.53;398.05;427.07;502.08;2209.01;2860.68
220.37;232.1414;258.76;326.96;360.19;428.63;573.26;348.87;398.5;427.7;502.88;2211.28;2864.9
220.61;232.384;258.83;327.2;360.44;428.97;573.63;349.07;398.78;428.03;503.31;2212.67;2867.19
220.77;232.7918;258.93;327.47;360.76;429.37;573.9;349.35;399;428.26;503.54;2214.85;2868.57
220.51;232.5511;258.89;327.33;360.63;429.23;573.98;349.24;398.87;428.18;503.58;2213.95;2868.15
220.37;232.7071;258.92;327.54;361.03;429.89;576.18;349.66;399.42;428.89;504.58;2216.75;2873.15
220.19;232.2603;258.83;327.26;360.6;429.09;572.93;349.07;398.67;427.88;503.54;2211.94;2866.68
220.32;232.5656;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
220.6;232.9747;259.16;328.26;361.78;431.16;579.51;350.5;400.49;430.31;506.22;2223.34;2882.35
220.42;232.9338;259.08;327.86;361.33;430.24;576.22;349.95;399.6;428.97;504.78;2218.79;2873.7
220.85;233.7134;259.23;328.35;361.93;431.34;579.95;350.71;400.6;430.25;506.2;2225.03;2881.89
220.7;233.2637;259.24;328.31;361.86;431.25;579.25;350.65;400.45;429.95;505.84;2224.89;2879.67
220.65;233.1019;259.06;327.74;361.14;429.87;574.58;349.73;399.14;428.33;504.11;2217.36;2869.14
220.08;232.2266;258.97;327.36;360.69;429.02;572.19;349.16;398.46;427.42;503.32;2212.55;2864
220;232.1149;258.91;327.14;360.49;428.61;571.1;348.86;398.05;427.03;503.15;2209.85;2862.05
219.89;231.8989;258.85;326.99;360.55;428.65;572.52;348.9;398.2;427.4;503.63;2209.84;2864.91
219.61;231.7386;258.77;326.83;360.43;428.55;573.56;348.82;398.27;427.61;504.02;2209.3;2866.8
219.59;231.6508;258.76;326.69;360.21;428.1;571.57;348.45;397.82;427.07;503.74;2206.15;2864.32
219.72;231.8772;258.75;326.67;360.18;428.06;571.49;348.38;397.78;427.11;503.92;2204.98;2865.26
219.92;231.9376;258.56;326.17;359.61;427.24;570.82;347.86;397.33;426.65;503.31;2201.35;2862.29
219.73;231.6413;258.57;326.14;359.51;427.17;571.8;347.88;397.51;426.97;503.38;2202.08;2863.71
219.67;231.6309;258.61;326.32;359.8;427.63;572.79;348.15;397.85;427.39;503.85;2203.87;2866.25
220.26;232.1766;258.75;326.76;360.39;428.77;576.21;348.84;398.81;428.74;505.35;2209.05;2875.06
220.11;231.9798;258.71;326.68;360.41;428.75;575.61;348.75;398.68;428.62;505.26;2207.66;2874.43
219.75;231.3722;258.58;326.16;359.56;427.05;568.71;347.57;397.14;426.55;503.12;2197.99;2861.68
219.6;231.3883;258.7;326.46;359.91;427.4;569.06;347.77;397.45;427.04;503.84;2198.83;2865.36
219.73;231.5911;258.61;326.21;359.69;427.18;570.63;347.62;397.59;427.39;504.4;2197.75;2868.16
219.95;231.5596;258.59;326.16;359.68;427.18;570.64;347.56;397.58;427.51;504.63;2196.82;2869.24
219.94;231.3443;258.66;326.34;359.93;427.48;570.89;347.67;397.85;427.91;505.29;2197.24;2872.66
219.96;231.2127;258.66;326.36;359.94;427.49;570.64;347.64;397.8;428.02;505.24;2196.98;2872.63
219.87;231.4765;258.6;326.14;359.61;426.99;569.44;347.29;397.45;427.57;504.82;2194.68;2869.85
219.81;231.2387;258.53;325.9;359.23;426.49;568.36;346.95;397.18;427.16;504.25;2192.67;2867.35
220.08;231.7315;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
220.13;231.6289;258.63;326.27;359.66;427.17;570.7;347.43;397.99;428.07;505.24;2196.32;2873.54
220.04;231.6907;258.58;326.19;359.68;427.29;570.92;347.47;398.07;428.14;505.09;2196.17;2873.39
220.27;231.9084;258.6;326.34;359.98;427.83;572.43;347.82;398.44;428.64;505.48;2198.55;2875.99
220.69;232.5646;258.7;326.71;360.54;428.91;575.89;348.49;399.36;429.85;506.88;2203.59;2884.47
221.14;233.0214;258.53;326.21;360.06;428.28;575.1;348.05;398.84;429.26;506.34;2200.32;2880.77
221.23;233.2867;258.51;326.21;360.06;428.45;576.69;348.17;399.11;429.63;506.87;2201.66;2883.27
220.98;232.7856;258.46;325.93;359.54;427.46;573.02;347.48;398.32;428.51;505.79;2196.68;2876.32
221.07;232.8344;258.53;326.07;359.64;427.7;575;347.71;398.79;429.14;506.53;2199.25;2880.58
220.64;232.1067;258.44;325.67;359.04;426.59;570.28;346.85;397.68;427.83;505.19;2192.05;2872.3
220.82;232.5287;258.54;325.91;359.35;427.07;571.27;347.13;398.01;428.35;505.93;2193.52;2876.3
220.44;231.9953;258.51;325.72;359.01;426.34;569.12;346.67;397.57;427.69;505.31;2190.32;2872.56
220.41;232.0023;258.44;325.43;358.51;425.44;566.38;346.12;396.91;426.75;504.07;2186.34;2865.85
